city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Depok,76.0,85.0,2.0,1,1.0,,SHM,Siap Huni,,,635000000.0,Dalam Perumahan Nyaman di Depok Dekat Stasiun KRL Siap Huni SHM IMB Lengkap,Cilodong,https://www.rumah123.com/properti/depok-cilodong/dalam-perumahan-nyaman-di-depok-dekat-stasiun-krl-siap-huni-shm-imb-lengkap-hos40010627/,rumah123_playwright,2026-04-19T12:03:08.346222
Depok,90.0,77.0,3.0,2,2.0,,SHM,Siap Huni,,,1250000000.0,"Rumah 2 Lantai, Siap Huni Dekat Kampus Ui, Stasiun & Mall",Kelapa Dua,https://www.rumah123.com/properti/depok-kelapa-dua/rumah-2-lantai-siap-huni-dekat-kampus-ui-stasiun-mall-hos18906985/,rumah123_playwright,2026-04-19T12:03:20.916624
Depok,150.0,180.0,3.0,3,3.0,,SHM,Siap Huni,,,2380000000.0,"Siap Huni, Rumah, 1 Lantai, SHM, Dekat Universitas, bisa KPR,",Cinere,https://www.rumah123.com/properti/depok-cinere/siap-huni-rumah-1-lantai-shm-dekat-universitas-bisa-kpr-hos41295548/,rumah123_playwright,2026-04-19T12:03:31.400521
Depok,180.0,200.0,4.0,3,2.0,,,Siap Huni,,,2700000000.0,Termurah Rumah Cantik Modern Bebas Banjir di Megapolitan Cinere,Cinere,https://www.rumah123.com/properti/depok-cinere/termurah-rumah-cantik-modern-bebas-banjir-di-megapolitan-cinere-hos41230485/,rumah123_playwright,2026-04-19T12:04:00.778972
Depok,305.0,324.0,5.0,6,6.0,,,,,,3600000000.0,Rumah Plus Kantor di Komplek Cinere,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-plus-kantor-di-komplek-cinere-hos41332057/,rumah123_playwright,2026-04-19T12:04:09.147480
Depok,200.0,240.0,4.0,3,1.0,,,Bagus,,,3750000000.0,Rumah Komplek Megapolitan Cinere Full Furnished Tinggal Bawa Koper,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-komplek-megapolitan-cinere-full-furnished-tinggal-bawa-koper-hos19297230/,rumah123_playwright,2026-04-19T12:04:16.728081
Depok,169.0,377.0,5.0,4,2.0,,,,,,4200000000.0,Rumah Nyaman dan Kokoh Dalam Komplek Gandul Cinere Deket Pangkalan Jati dan Andara,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-nyaman-dan-kokoh-dalam-komplek-gandul-cinere-deket-pangkalan-jati-dan-andara-hos40805579/,rumah123_playwright,2026-04-19T12:04:26.012808
Depok,400.0,480.0,6.0,3,4.0,,,,,,4500000000.0,Rumah Hook Cantik Halaman Luas Komplek Mega Cinere Wajib Disurvey,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-hook-cantik-halaman-luas-komplek-mega-cinere-wajib-disurvey-hos17633393/,rumah123_playwright,2026-04-19T12:04:35.866598
Depok,70.0,51.0,3.0,2,1.0,,,,,,725000000.0,Rumah Termurah Type 2 Lantai Dekat Tol Cijago dan Stasiun Depok,Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-termurah-type-2-lantai-dekat-tol-cijago-dan-stasiun-depok-hos18753386/,rumah123_playwright,2026-04-19T12:04:43.928215
Depok,90.0,72.0,3.0,2,2.0,,,Siap Huni,,,999000000.0,Rumah Keren Siap Huni Dekat Stasiun dan Grand Depok City,Grand Depok City,https://www.rumah123.com/properti/depok-grand-depok-city/rumah-keren-siap-huni-dekat-stasiun-dan-grand-depok-city-hos40727922/,rumah123_playwright,2026-04-19T12:04:53.832818
